"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2020","Stratum_7"," [g/km^2]",10931.8648456335,2871.23345287473,0.340150064391915
"1","2021","Stratum_7"," [g/km^2]",13318.4836949203,1941.34873609097,0.177643920124552
"1","1985","Stratum_8"," [g/km^2]",16057.6349716536,2200.1873881393,0.165775550087822
"1","1986","Stratum_8"," [g/km^2]",14844.8505528433,1979.4533349523,0.161240635105119
"1","1987","Stratum_8"," [g/km^2]",13772.7644597134,1860.35092270729,0.16336675674638
"1","1988","Stratum_8"," [g/km^2]",9475.78698274046,1348.28993491997,0.172975939381607
"1","1989","Stratum_8"," [g/km^2]",10104.6144969405,1268.73488723224,0.151039440665211
"1","1990","Stratum_8"," [g/km^2]",11165.4620102987,1520.14989991327,0.164237044200764
"1","1991","Stratum_8"," [g/km^2]",7762.30278713932,1046.31079990165,0.16404004011459
"1","1992","Stratum_8"," [g/km^2]",12270.390444799,1518.34313618043,0.148176061194677
"1","1993","Stratum_8"," [g/km^2]",14013.7478215702,1770.39729849118,0.151804767143814
"1","1994","Stratum_8"," [g/km^2]",9875.56504943703,1297.80853664115,0.158821144518052
"1","1995","Stratum_8"," [g/km^2]",10400.2616705903,1250.97467141213,0.143234776241242
"1","1996","Stratum_8"," [g/km^2]",11769.8363414685,1471.96683072315,0.14962627388148
"1","1997","Stratum_8"," [g/km^2]",11192.144266345,1380.71237413208,0.147206910863248
"1","1998","Stratum_8"," [g/km^2]",11171.6283546336,1312.77378716751,0.139599014153913
"1","1999","Stratum_8"," [g/km^2]",14697.4682958336,1730.81434121875,0.139935844963169
"1","2000","Stratum_8"," [g/km^2]",17899.5665789824,2138.42353660958,0.141838525763302
"1","2001","Stratum_8"," [g/km^2]",15860.9695417197,1975.55948774922,0.149183306601969
"1","2002","Stratum_8"," [g/km^2]",13690.7519722268,1713.25476640491,0.148711328004633
"1","2003","Stratum_8"," [g/km^2]",12448.0572876846,1665.480593202,0.16181056384522
"1","2004","Stratum_8"," [g/km^2]",14496.6687303062,1884.70194868316,0.156042970162565
"1","2005","Stratum_8"," [g/km^2]",14575.2506676901,1945.91001428877,0.161004997419109
"1","2006","Stratum_8"," [g/km^2]",12675.0052140337,1576.00002309027,0.14755297189212
"1","2007","Stratum_8"," [g/km^2]",14291.7666270707,1766.36476372386,0.146748759620083
"1","2008","Stratum_8"," [g/km^2]",13400.4264186272,1755.00992060191,0.156198799270673
