"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1986","Stratum_10"," [g/km^2]",29778.8846386243,7916.02569005185,0.332856578410426
"1","1987","Stratum_10"," [g/km^2]",32558.2388258126,8445.54688990718,0.321808949778008
"1","1988","Stratum_10"," [g/km^2]",18785.8921242006,4796.55115977423,0.313934118065804
"1","1989","Stratum_10"," [g/km^2]",20117.8805898403,5289.34248314494,0.321947206799787
"1","1990","Stratum_10"," [g/km^2]",25184.3895199238,6639.95789972938,0.32261866414833
"1","1991","Stratum_10"," [g/km^2]",17759.3880424604,4688.15387555441,0.328365567105141
"1","1992","Stratum_10"," [g/km^2]",22301.2991965009,5599.02158255073,0.306741584058403
"1","1993","Stratum_10"," [g/km^2]",25168.3133980478,6371.09523719244,0.310197037158563
"1","1994","Stratum_10"," [g/km^2]",19070.6783091329,4880.48458542068,0.315399702847455
"1","1995","Stratum_10"," [g/km^2]",12228.2424696713,3392.8846051085,0.344732302378879
"1","1996","Stratum_10"," [g/km^2]",22502.046047238,5662.37713289168,0.308446683325261
"1","1997","Stratum_10"," [g/km^2]",17210.2380479175,4481.89169057331,0.318932318081932
"1","1998","Stratum_10"," [g/km^2]",13893.7736873849,3378.95109446677,0.296122522971198
"1","1999","Stratum_10"," [g/km^2]",22871.2310253469,5867.05675005966,0.313363567863927
"1","2000","Stratum_10"," [g/km^2]",27116.2706837165,7253.1665125836,0.32932750052182
"1","2001","Stratum_10"," [g/km^2]",21498.9555461333,6025.70650775696,0.347188186678187
"1","2002","Stratum_10"," [g/km^2]",20599.853544833,5647.77458058762,0.339763934311882
"1","2003","Stratum_10"," [g/km^2]",19501.6230691758,5163.73761267697,0.326514163826114
"1","2004","Stratum_10"," [g/km^2]",12850.5122112887,3486.19385959328,0.337849128052409
"1","2005","Stratum_10"," [g/km^2]",21569.3436128125,5956.91097018752,0.337600413981865
"1","2006","Stratum_10"," [g/km^2]",19001.162697186,5066.04953223963,0.325021808769607
"1","2007","Stratum_10"," [g/km^2]",24471.4969983386,6512.31814342354,0.325899920969288
"1","2008","Stratum_10"," [g/km^2]",27071.5255945734,6989.00571404202,0.313912336518661
"1","2009","Stratum_10"," [g/km^2]",18858.9841743311,4628.68776475118,0.296422381949132
"1","2010","Stratum_10"," [g/km^2]",21689.1356790003,5287.4550964529,0.293262350858421
"1","2011","Stratum_10"," [g/km^2]",25273.832425483,6635.72705780483,0.317419800084037
"1","2012","Stratum_10"," [g/km^2]",22679.8432530553,5909.49242294661,0.316028537820367
"1","2013","Stratum_10"," [g/km^2]",18391.8122032546,4570.84495640012,0.303605755027686
"1","2014","Stratum_10"," [g/km^2]",16786.4985323561,4328.5500555516,0.313943644214804
"1","2015","Stratum_10"," [g/km^2]",18801.7182212991,4928.17970905495,0.322308322526395
"1","2016","Stratum_10"," [g/km^2]",19346.2371141017,5004.0535106655,0.316002716344298
"1","2017","Stratum_10"," [g/km^2]",18342.210451456,5048.76254864418,0.346432433883608
"1","2018","Stratum_10"," [g/km^2]",14707.7524346462,3864.54277605311,0.322089133977657
"1","2019","Stratum_10"," [g/km^2]",17365.9632569216,4512.26442763513,0.316961486581811
"1","2020","Stratum_10"," [g/km^2]",18237.790279895,5442.41389320915,0.378168884802144
"1","2021","Stratum_10"," [g/km^2]",22151.2220122354,5907.96773817167,0.325308590838312
"1","1985","Stratum_11"," [g/km^2]",8169.79669649381,2275.24585476716,0.334085942662719
"1","1986","Stratum_11"," [g/km^2]",8071.47849641989,2250.49030852717,0.337060775563934
"1","1987","Stratum_11"," [g/km^2]",8131.89541191551,2317.5631985814,0.34513220086768
"1","1988","Stratum_11"," [g/km^2]",5142.57837991389,1395.46764439999,0.327903909311714
"1","1989","Stratum_11"," [g/km^2]",5593.10285303768,1528.63594024531,0.321982297457198
"1","1990","Stratum_11"," [g/km^2]",8436.68174099364,2313.92548487107,0.323916605117511
"1","1991","Stratum_11"," [g/km^2]",4922.64257023797,1370.58513174491,0.333839037126823
"1","1992","Stratum_11"," [g/km^2]",6297.60663003794,1672.37559383403,0.309204655551775
"1","1993","Stratum_11"," [g/km^2]",5987.82697765105,1578.1357203253,0.313464911582861
"1","1994","Stratum_11"," [g/km^2]",4376.68235998647,1215.28545817562,0.338861706623866
"1","1995","Stratum_11"," [g/km^2]",3222.29745942947,955.598129478396,0.352198896818089
"1","1996","Stratum_11"," [g/km^2]",6183.10910976265,1687.84293906853,0.318344530328459
"1","1997","Stratum_11"," [g/km^2]",4596.67732617307,1263.52972222667,0.328808776913301
"1","1998","Stratum_11"," [g/km^2]",3009.82009119499,796.15133039787,0.313221295402825
"1","1999","Stratum_11"," [g/km^2]",5127.27187321092,1361.92829045225,0.313893613528262
"1","2000","Stratum_11"," [g/km^2]",6101.86167325838,1687.66257429402,0.327335445441153
"1","2001","Stratum_11"," [g/km^2]",5864.2887278082,1736.40505822022,0.351948654244863
"1","2002","Stratum_11"," [g/km^2]",5442.65105370615,1548.71386174337,0.338594288354023
"1","2003","Stratum_11"," [g/km^2]",5213.02445339323,1426.4808169645,0.325617406109118
"1","2004","Stratum_11"," [g/km^2]",3518.19439359164,1003.40063255997,0.342539531213365
"1","2005","Stratum_11"," [g/km^2]",4594.89050638941,1298.4459775755,0.338284963831954
"1","2006","Stratum_11"," [g/km^2]",5147.73619145629,1439.74865693985,0.333719500370031
"1","2007","Stratum_11"," [g/km^2]",7001.41589776205,1898.51636629299,0.308826458933799
"1","2008","Stratum_11"," [g/km^2]",6938.75053698023,1793.09072101569,0.296388394885496
"1","2009","Stratum_11"," [g/km^2]",5361.85646817849,1321.43445243752,0.285698015226854
"1","2010","Stratum_11"," [g/km^2]",4847.58967449632,1219.47627695302,0.290604855487446
"1","2011","Stratum_11"," [g/km^2]",4982.22355254492,1304.06155361763,0.304187238230027
"1","2012","Stratum_11"," [g/km^2]",4940.23352185483,1273.43073788815,0.297157830431651
"1","2013","Stratum_11"," [g/km^2]",4278.14765833973,1073.84916418329,0.294726134276727
"1","2014","Stratum_11"," [g/km^2]",4202.81199343694,1084.73968116667,0.300006117414134
"1","2015","Stratum_11"," [g/km^2]",5864.18206243276,1460.08741676953,0.284194619948839
"1","2016","Stratum_11"," [g/km^2]",4795.16828722132,1200.3338685806,0.289806337681433
"1","2017","Stratum_11"," [g/km^2]",4771.44780929009,1249.00186644497,0.308434108799334
"1","2018","Stratum_11"," [g/km^2]",3615.74363930917,967.275175537615,0.314781354483991
"1","2019","Stratum_11"," [g/km^2]",4361.81300373983,1170.48825867022,0.318439072848991
"1","2020","Stratum_11"," [g/km^2]",5130.44123254241,1350.62696148335,0.308963429842891
"1","2021","Stratum_11"," [g/km^2]",5841.05487751967,1530.69583890141,0.306506439258898
"1","1985","Stratum_12"," [g/km^2]",27220.8568320048,7577.10570438424,0.346413180627713
"1","1986","Stratum_12"," [g/km^2]",26773.5050081586,7271.51825058756,0.337723442772542
"1","1987","Stratum_12"," [g/km^2]",27536.45384422,7327.22097968091,0.331702746778774
"1","1988","Stratum_12"," [g/km^2]",14613.6228916365,3814.59394213362,0.323830915351898
"1","1989","Stratum_12"," [g/km^2]",15628.1483478781,4185.32786037195,0.329800133427924
"1","1990","Stratum_12"," [g/km^2]",15595.1372749767,4253.20696594267,0.336891716169341
"1","1991","Stratum_12"," [g/km^2]",18283.5937040716,4895.52750513202,0.329759649940435
"1","1992","Stratum_12"," [g/km^2]",16724.6693582033,4398.98918941071,0.326056162599205
