"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1995","Stratum_3"," [g]",4698.47114781598,1188.32086984205,0.252916498251656
"1","1996","Stratum_3"," [g]",2621.71843463806,805.146266085408,0.30710630685883
"1","1997","Stratum_3"," [g]",3419.68965459763,954.742030935237,0.279189671393609
"1","1998","Stratum_3"," [g]",3695.55799674027,957.408898731356,0.259070186309038
"1","1999","Stratum_3"," [g]",4980.27087553129,1342.67994361792,0.269599782255756
"1","2000","Stratum_3"," [g]",8395.78709359961,2113.36615762822,0.251717454726706
"1","2001","Stratum_3"," [g]",6674.17567288153,1933.84328800399,0.289750132868328
"1","2002","Stratum_3"," [g]",3871.1548225688,1055.88012699891,0.272755850745917
"1","2003","Stratum_3"," [g]",4602.05752256123,1455.83641122142,0.316344679327517
"1","2004","Stratum_3"," [g]",6854.15827434315,2018.19760105131,0.294448642746687
"1","2005","Stratum_3"," [g]",4816.14094922503,1435.31533744201,0.298021871156608
"1","2006","Stratum_3"," [g]",3869.01578774436,1083.5209492563,0.280050795524925
"1","2007","Stratum_3"," [g]",4205.03803513668,1206.77359467223,0.286982801246648
"1","2008","Stratum_3"," [g]",4863.38117747034,1105.76223471677,0.227364912262938
"1","2009","Stratum_3"," [g]",4607.82960432815,1046.86579879504,0.227192819329021
"1","2010","Stratum_3"," [g]",5454.45093471553,1271.4993717956,0.233112257679868
